gene,isoform,logFC,tpm_mean,pvalues
AT3G01120,AT3G01120_P1,-2.9340510497583594,6.434840952041581,0.014485514485514495
AT3G01120,AT3G01120_c1,-2.9311383961039796,6.434840952041581,0.014485514485514495
AT3G01120,AT3G01120_c2,,6.434840952041581,0.0
AT3G01120,AT3G01120_c3,,6.434840952041581,0.0
AT3G01130,AT3G01130.2,,4.935352551364896,0.0
AT3G01130,AT3G01130_P1,-2.1760313570772882,4.935352551364896,0.03746253746253747
AT3G01130,AT3G01130_P3,,4.935352551364896,0.0
AT3G01130,AT3G01130_P5,,4.935352551364896,0.0
AT3G01130,AT3G01130_P7,,4.935352551364896,0.0
AT3G01130,AT3G01130_P8,,4.935352551364896,0.0
AT3G01140,AT3G01140_ID4,,1.535110541257697,0.0
AT3G01140,AT3G01140_ID8,-1.3504314723546584,1.535110541257697,0.10539460539460543
